temperatura,humedad_relativa,precipitacion,deficit_presion_vapor,velocidad_viento,temperatura_suelo,es_dia,radiacion,year,month,day,hour,id
22.0,42,0.5,1.54,6.6,23.2,1,39.0,2015,5,9,19,"96a0cc3c-19fd-4a3e-98d8-8561855e6af2"
20.1,56,0.1,1.04,7.2,21.5,0,0.0,2015,5,9,20,"a971b6c5-098a-4157-aa44-3e9261aa5536"
18.4,69,0.0,0.66,4.9,20.1,0,0.0,2015,5,9,21,"9ebe8ffb-e11e-45d1-85c2-3b444fd7cfa1"
17.5,73,0.0,0.55,4.0,19.2,0,0.0,2015,5,9,22,"262be4f8-7e0d-45b4-9f38-262472fe4d90"
16.2,79,0.0,0.39,5.4,18.2,0,0.0,2015,5,9,23,"a0d87cf2-8cfa-42be-999a-ea5b778f082f"
15.0,84,0.0,0.27,6.2,17.3,0,0.0,2015,5,10,0,"d325ad37-0099-43d5-808d-d96f299b8690"
14.1,86,0.0,0.22,6.3,16.6,0,0.0,2015,5,10,1,"3a3a5139-74eb-4bc6-bfc8-abd2d431b440"
13.5,89,0.0,0.17,5.4,16.1,0,0.0,2015,5,10,2,"7a7847f2-69d7-4298-8c61-0e45d5d5c380"
12.9,91,0.0,0.14,5.4,15.5,0,0.0,2015,5,10,3,"2425c084-6087-4f04-9a73-15e1a71ff19e"
12.5,91,0.0,0.12,5.1,15.1,0,0.0,2015,5,10,4,"4b7ce84c-e70e-4cf3-8a27-ff256922533c"
12.3,91,0.0,0.13,5.4,14.8,0,0.0,2015,5,10,5,"e9805e75-8adc-4d63-9426-2d51857001aa"
12.0,91,0.0,0.12,5.8,14.4,0,0.0,2015,5,10,6,"e2e9847c-4a88-48d8-80dd-0fdfa2873864"
12.9,89,0.0,0.16,8.0,14.8,1,47.0,2015,5,10,7,"8048052b-7fda-448a-b398-f8f6474ca222"
18.2,65,0.0,0.73,5.9,17.9,1,255.0,2015,5,10,8,"3317db89-f5fa-4a33-a835-7c578179afae"
21.2,47,0.0,1.33,8.7,21.4,1,504.0,2015,5,10,9,"05874d74-551a-44ba-aded-4c410212af0d"
23.1,39,0.0,1.74,9.8,23.9,1,724.0,2015,5,10,10,"3048a4a1-1edd-4fd1-b9df-1e2ae4fac282"
24.8,34,0.0,2.05,9.6,26.3,1,904.0,2015,5,10,11,"0bacdaa9-9ece-4379-aac3-c998eac134ec"
26.2,31,0.0,2.33,8.8,28.4,1,1019.0,2015,5,10,12,"9934589f-6f32-48d7-a40e-8f6dd9f77446"
26.9,30,0.0,2.47,8.4,29.8,1,1013.0,2015,5,10,13,"48a9c145-f1a0-4b3c-8d5b-4c3a6a5bc2ac"
27.8,28,0.0,2.68,8.3,30.7,1,1015.0,2015,5,10,14,"ab99db3b-f0be-4544-a13f-405eba1e0d97"
28.3,27,0.0,2.79,8.6,30.9,1,888.0,2015,5,10,15,"43fe4c8a-fe83-4856-949c-5e40cb62adfb"
28.3,27,0.0,2.8,8.6,30.3,1,676.0,2015,5,10,16,"930b4e13-706f-442d-afff-50dc11788543"
27.5,27,0.5,2.66,9.9,28.7,1,423.0,2015,5,10,17,"807d58e7-88ca-4e6a-ba3f-0d2ffbf446a6"
25.0,33,0.4,2.11,8.8,26.5,1,168.0,2015,5,10,18,"68c50f01-b317-49ea-b0b9-e9f28af962ed"
19.4,60,0.9,0.89,3.6,23.9,1,34.0,2015,5,10,19,"a9ef6b96-9f4d-49a9-aa0d-f5b12787f0a7"
16.6,81,0.9,0.35,7.1,21.8,0,0.0,2015,5,10,20,"d871dc3b-10ce-423f-948c-e0003c566a68"
16.4,82,0.3,0.33,7.4,20.5,0,0.0,2015,5,10,21,"35684795-710c-4f53-836c-ed81995bd0fc"
16.0,83,0.0,0.3,9.7,19.5,0,0.0,2015,5,10,22,"5a5f517d-f032-40ab-b7d2-8d63d3508a13"
15.6,83,0.0,0.3,9.8,18.8,0,0.0,2015,5,10,23,"0cdd2a75-3f4b-41ea-afa9-19f4f2e54396"
15.1,83,0.0,0.29,7.2,18.2,0,0.0,2015,5,11,0,"97a6e3d6-6367-4824-80da-f245fdadf4c8"
14.8,83,0.0,0.29,7.0,17.6,0,0.0,2015,5,11,1,"da281817-8ad8-49b8-a1b5-9c4671c944e9"
13.9,87,0.0,0.2,5.8,17.1,0,0.0,2015,5,11,2,"e7968433-f982-4d2c-9346-d0c3281b943e"
13.5,89,0.0,0.18,5.5,16.6,0,0.0,2015,5,11,3,"675a5d50-8ed1-47c1-bb8e-524c8d1dbf19"
12.9,90,0.0,0.15,5.2,16.0,0,0.0,2015,5,11,4,"a1ad20c5-2290-4938-afb7-a94683f8a80c"
12.4,89,0.0,0.15,5.3,15.5,0,0.0,2015,5,11,5,"a4d01358-b071-4118-9b59-e82e7ba11293"
12.1,89,0.0,0.15,5.0,15.1,0,0.0,2015,5,11,6,"41975793-9319-4015-a447-2b4f0cb17c27"
13.4,86,0.0,0.22,5.5,15.5,1,43.0,2015,5,11,7,"312c0425-8447-46fb-808b-9fe0f84e8703"
17.8,68,0.0,0.65,4.0,18.2,1,220.0,2015,5,11,8,"5f667b2a-4053-403e-bc35-d6dbe5eb8e26"
20.4,52,0.0,1.14,2.7,20.7,1,432.0,2015,5,11,9,"b156f5b9-2ba8-4736-bad8-010db66c1a2f"
22.3,45,0.0,1.47,3.9,23.7,1,648.0,2015,5,11,10,"9c0bd674-cb07-48a4-a1ed-12e6abbd6b01"
23.8,40,0.0,1.76,3.1,26.3,1,773.0,2015,5,11,11,"7b8d770e-3867-4572-89fe-afa8336da072"
24.8,37,0.0,1.97,1.8,27.9,1,799.0,2015,5,11,12,"5a58bf7f-f6b7-4b47-b108-aa37f282faa1"
25.4,34,0.0,2.13,1.4,28.4,1,747.0,2015,5,11,13,"b73c2326-7805-404a-9a71-aa29a46d61d2"
26.2,32,0.0,2.3,3.0,28.9,1,774.0,2015,5,11,14,"3b6b16ea-36b3-431d-9225-6ba11e0aee48"
27.0,30,0.0,2.48,5.2,29.6,1,799.0,2015,5,11,15,"15e8c6af-6c22-4264-81f0-d80332ad96a9"
25.9,31,1.0,2.31,8.9,29.3,1,704.0,2015,5,11,16,"60cf4e26-6330-40a6-b4e4-e4f86e808886"
23.1,38,0.0,1.76,11.2,26.9,1,340.0,2015,5,11,17,"6bef8704-900a-4e6d-ae9b-6aadc8a4417a"
21.7,44,0.7,1.46,1.4,24.6,1,120.0,2015,5,11,18,"780d5fc7-6716-4e66-9c13-7b488ef0cdff"
20.1,54,1.7,1.07,5.4,22.6,1,19.0,2015,5,11,19,"f7e01b93-0fa0-49a1-9be1-b7ec0ca2af58"
18.9,63,1.2,0.8,8.4,21.2,0,0.0,2015,5,11,20,"c5258e1d-573c-480d-92ab-ee2b9bf4768a"
17.6,70,1.0,0.6,4.9,20.2,0,0.0,2015,5,11,21,"cb86f2b0-4cbe-44d8-86a8-d15bcc75a1b3"
15.9,88,0.9,0.22,4.8,19.4,0,0.0,2015,5,11,22,"1df23eff-2361-4d99-b3a4-d2e243e39701"
15.4,89,0.7,0.2,5.8,18.9,0,0.0,2015,5,11,23,"f0774932-3218-4b28-85e6-e1764c0cddc3"
14.9,91,0.1,0.15,4.5,18.4,0,0.0,2015,5,12,0,"3847c322-81f8-4018-8013-dfe65aa44228"
14.2,91,0.0,0.14,4.1,17.8,0,0.0,2015,5,12,1,"17915cc6-fdb5-42e6-8005-8b85b470b112"
13.8,92,0.0,0.13,4.8,17.1,0,0.0,2015,5,12,2,"38e2db5f-9e48-4db9-b0fc-d47211ca71af"
14.1,90,0.0,0.17,3.3,16.5,0,0.0,2015,5,12,3,"cc12234d-ad6e-4714-adb1-bd371c25931b"
13.8,91,0.0,0.14,4.8,16.0,0,0.0,2015,5,12,4,"b786b6ee-3433-40bf-8195-709faaa006a4"
11.9,96,0.0,0.05,4.6,15.6,0,0.0,2015,5,12,5,"112020f7-f700-4bf7-916c-6a7100dd9f88"
11.3,98,0.0,0.03,4.5,15.3,0,0.0,2015,5,12,6,"7ff59bfb-4ed8-4821-8237-5b80002e840e"
12.4,95,0.0,0.06,2.5,15.6,1,44.0,2015,5,12,7,"1e5ad2c5-abaa-4d68-90de-ca8e6b6594a9"
16.1,80,0.0,0.37,2.9,18.2,1,241.0,2015,5,12,8,"0891c01c-524d-49b5-b53a-363b010f2505"
18.7,64,0.0,0.79,3.7,20.0,1,466.0,2015,5,12,9,"d66173c0-271d-4dd4-9dc7-cc13f8b19752"
20.9,53,0.0,1.16,7.6,23.1,1,706.0,2015,5,12,10,"d8e774f4-8ae2-4f4c-a5e9-3ecfa1d02326"
22.4,49,0.0,1.38,10.9,25.5,1,860.0,2015,5,12,11,"02804c27-51a0-4007-ac5b-b5c27d4e90c1"
23.7,47,0.0,1.56,12.8,27.3,1,906.0,2015,5,12,12,"8686921a-28d3-4b72-9157-1e9ad6512f9a"
22.8,57,0.0,1.18,14.1,28.1,1,912.0,2015,5,12,13,"fbe1efbc-bdd5-4c0b-90bd-4873f65d88f0"
18.8,72,1.9,0.6,13.8,26.5,1,597.0,2015,5,12,14,"1d4abfac-52a7-4822-a023-b0be9604444a"
18.6,74,1.4,0.57,16.9,25.5,1,511.0,2015,5,12,15,"67c1bf6f-e632-4108-b508-de618d1f1571"
18.3,75,0.4,0.53,13.8,24.3,1,370.0,2015,5,12,16,"497cfe8d-fb65-4789-8aec-3a0c0ea4d79e"
17.8,75,1.8,0.5,12.4,22.8,1,235.0,2015,5,12,17,"3b7de419-8cd6-4cf1-b7b0-a0c727b28089"
17.6,75,0.5,0.51,9.2,21.5,1,122.0,2015,5,12,18,"b028943b-d1d3-46ba-88c6-a8e774a8d407"
15.5,85,1.4,0.27,9.7,20.0,1,28.0,2015,5,12,19,"b9d557a6-f269-48e5-a8b1-9768e8758bcc"
14.9,90,0.3,0.16,10.0,19.0,0,0.0,2015,5,12,20,"746b8f96-1139-474d-bf01-abe85575f206"
14.5,93,0.3,0.12,7.5,18.3,0,0.0,2015,5,12,21,"088382c9-e754-49fc-9a78-a103d7ef5a2e"
14.4,94,0.3,0.1,4.5,18.0,0,0.0,2015,5,12,22,"2ebdefaa-1c56-4470-8e55-d64d2cb76e69"
14.4,94,0.2,0.1,3.5,17.7,0,0.0,2015,5,12,23,"9695e5b8-f4dd-4cc3-ad79-89e0e8c3f324"
14.2,96,0.2,0.06,1.8,17.5,0,0.0,2015,5,13,0,"d53531ce-5134-48ce-9f4e-04082efbb206"
13.8,96,0.1,0.06,2.9,17.2,0,0.0,2015,5,13,1,"9c646e15-a449-42a6-8912-6b230c72d2cb"
13.9,95,0.1,0.08,1.0,17.0,0,0.0,2015,5,13,2,"5f8c3433-e1ff-42fc-ab1d-0595a8bf704b"
13.5,98,0.4,0.03,2.9,16.8,0,0.0,2015,5,13,3,"17ce0cf2-1785-4633-b043-bc3200f4937b"
12.8,100,0.0,0.0,4.7,16.3,0,0.0,2015,5,13,4,"1ae316b0-56f3-4e69-804c-cb77dcbe613e"
12.6,100,0.0,0.0,4.1,16.0,0,0.0,2015,5,13,5,"a2ac3931-656d-4a61-a82e-a386d626ab4d"
12.6,100,0.0,0.0,2.2,15.9,0,0.0,2015,5,13,6,"5ad9738c-eb3b-4022-95a6-192206f8fa95"
13.2,97,0.0,0.04,3.1,16.2,1,35.0,2015,5,13,7,"49782a30-e071-45cd-808f-0b5ccbf5d40f"
13.8,95,0.0,0.08,3.9,17.1,1,143.0,2015,5,13,8,"55f313b6-0e2d-412e-bf57-67b8bce847b6"
15.6,81,0.0,0.33,3.1,18.6,1,355.0,2015,5,13,9,"3be1bbfb-c201-4cb3-b80c-048ff141e1b2"
17.9,67,0.0,0.68,0.5,21.1,1,629.0,2015,5,13,10,"93823b16-2cf8-4e1b-bd17-298d4159ee42"
19.5,60,0.2,0.91,3.1,23.6,1,769.0,2015,5,13,11,"0559d34b-1388-4e0b-8006-f976c669c0dd"
20.7,56,0.0,1.07,6.4,25.2,1,781.0,2015,5,13,12,"b0aa123b-99aa-4c71-9c7e-3eede66f400d"
23.0,47,0.0,1.48,7.8,27.0,1,973.0,2015,5,13,13,"9bccd020-ee3f-44cb-9f4a-82914fb79431"
23.5,47,0.0,1.53,8.2,27.3,1,851.0,2015,5,13,14,"4e51574a-e37d-4bc5-9e3b-62ba29ec11fe"
22.0,52,0.7,1.27,11.2,27.2,1,750.0,2015,5,13,15,"a20caabe-0c9a-4238-bd8b-044d88ef19e9"
18.5,68,0.9,0.67,11.5,25.7,1,551.0,2015,5,13,16,"3fc6ddf2-4d4a-4b81-bc5c-45c8e0671e49"
17.9,70,0.8,0.61,10.2,24.0,1,368.0,2015,5,13,17,"ab909614-9cf6-4dd9-b590-eec0470987b3"
17.2,76,1.0,0.48,9.7,22.2,1,196.0,2015,5,13,18,"43fb9b4c-da4b-4a6e-85fc-896e8473b3d0"
16.9,77,1.2,0.45,6.9,20.6,1,36.0,2015,5,13,19,"1e913e53-582d-4ce7-9952-67ace9b4799c"
16.5,79,0.9,0.4,3.7,19.5,0,0.0,2015,5,13,20,"0eb144b6-04c5-4fb5-a2f4-fea5e4462a85"
15.9,83,0.7,0.31,2.9,18.7,0,0.0,2015,5,13,21,"984a2c8a-9b6e-45fc-aff4-342a92cad197"
15.2,89,0.4,0.18,4.0,18.1,0,0.0,2015,5,13,22,"505ebd3f-ab16-44ac-b363-a5ecd298f629"
15.1,92,0.5,0.14,4.0,17.9,0,0.0,2015,5,13,23,"55cfde0e-701f-4cc6-b80f-4f27dc5f411d"
14.9,93,0.6,0.13,3.4,17.7,0,0.0,2015,5,14,0,"2f33c68e-e847-4619-9cf8-febfb30a1071"
14.0,96,0.2,0.06,2.8,17.3,0,0.0,2015,5,14,1,"22ca28b3-6cf1-4990-9307-8a99aac2927f"
13.2,97,0.2,0.04,2.9,16.6,0,0.0,2015,5,14,2,"c7be8b18-bc25-4da1-9da8-b47f80163608"
12.5,99,0.0,0.02,2.8,16.0,0,0.0,2015,5,14,3,"fbaf876a-7f4e-4230-bd41-758b9e79b799"
12.0,99,0.0,0.01,3.8,15.6,0,0.0,2015,5,14,4,"d36ce37b-256f-4b38-b859-2ce577b7835c"
11.7,100,0.0,0.0,3.1,15.6,0,0.0,2015,5,14,5,"4278db2d-774e-4c00-99cd-44151cd0f55d"
11.7,98,0.0,0.03,3.1,15.5,0,0.0,2015,5,14,6,"3daa0c26-ed07-415c-bd9b-833ec0cc6003"
12.9,95,0.0,0.08,3.3,16.0,1,32.0,2015,5,14,7,"bd881f0d-3a1e-4401-b3cd-6b85905488a1"
14.3,90,0.0,0.17,2.5,17.2,1,155.0,2015,5,14,8,"db7a0718-f6b2-484b-927e-e3c37f1053aa"
16.0,78,0.0,0.41,0.5,19.0,1,358.0,2015,5,14,9,"48ab6eaf-b412-47cd-988d-01a267cb2312"
18.2,65,0.0,0.73,2.2,21.7,1,616.0,2015,5,14,10,"adbb8b58-6b01-40e5-bdf9-7e5999b4da2a"
19.8,58,0.0,0.97,5.5,24.0,1,787.0,2015,5,14,11,"3969359e-499d-4d05-bc1f-2f327307d6c7"
21.0,53,0.2,1.17,8.0,25.9,1,923.0,2015,5,14,12,"f707a810-e1fd-42c8-9a75-949b73c03ec6"
21.8,52,0.2,1.26,8.1,26.7,1,902.0,2015,5,14,13,"dd7afc21-c589-4642-8775-595ebedc778e"
22.3,51,0.0,1.32,8.9,27.1,1,855.0,2015,5,14,14,"b6ab398f-8a1f-445c-9c78-effc6169c035"
22.1,50,0.1,1.33,10.5,26.6,1,654.0,2015,5,14,15,"c72c879b-23a0-47cb-81fd-ecccf12246e7"
22.3,49,0.0,1.38,11.3,26.4,1,678.0,2015,5,14,16,"3b398779-9eb4-44a6-b13a-2f6d30b1b532"
21.2,52,0.1,1.2,11.0,25.2,1,457.0,2015,5,14,17,"c199b280-a33f-4092-9a4a-52f459d5dd89"
18.9,61,0.1,0.85,10.1,23.5,1,238.0,2015,5,14,18,"21593f3e-b766-4f4b-a5f0-9c71205fec3b"
17.8,69,0.0,0.64,10.3,21.4,1,66.0,2015,5,14,19,"b08d899c-82b3-4c62-8582-01329923928a"
16.9,75,0.0,0.49,7.8,19.9,0,0.0,2015,5,14,20,"57905d5a-3137-47b4-99c7-c69d713733e0"
16.2,80,0.0,0.38,6.8,18.8,0,0.0,2015,5,14,21,"adfdab69-b68e-4185-9604-7575e187f04a"
15.3,86,0.0,0.25,5.4,17.9,0,0.0,2015,5,14,22,"41028a3f-7c6f-4b1c-b147-6dc45425cb5e"
14.5,89,0.0,0.18,5.0,17.2,0,0.0,2015,5,14,23,"87b628f4-898d-40d3-b266-9498676392c5"
14.0,91,0.0,0.14,4.9,16.7,0,0.0,2015,5,15,0,"f1c16bec-b0f4-471d-8902-72d279f750fc"
13.5,94,0.0,0.09,5.4,16.2,0,0.0,2015,5,15,1,"3fcf3453-ef06-45ae-97dc-680d3681a54d"
13.0,95,0.0,0.08,6.1,15.7,0,0.0,2015,5,15,2,"cc2b842d-66bc-4bba-a851-9ffd20de6aa0"
12.5,96,0.0,0.07,6.0,15.3,0,0.0,2015,5,15,3,"523deb32-656f-4032-a47e-cf4f6b466389"
12.7,95,0.0,0.08,6.0,15.3,0,0.0,2015,5,15,4,"639a5096-47c1-41f1-931a-7b0aedab2fea"
12.4,95,0.0,0.08,5.6,15.0,0,0.0,2015,5,15,5,"c5600e23-d687-4b62-8b1f-10e3847822f5"
12.6,94,0.0,0.09,4.8,15.0,0,0.0,2015,5,15,6,"90fac33b-d25b-444d-b9b7-fdb5a0cccbd1"
13.2,94,0.0,0.1,4.3,15.4,1,37.0,2015,5,15,7,"551e4225-ca96-4c99-99f5-07e20e12d319"
15.6,82,0.0,0.33,3.1,17.8,1,192.0,2015,5,15,8,"1d568c74-945d-4916-a336-e8cad94fc52a"
17.5,71,0.0,0.59,5.4,19.9,1,402.0,2015,5,15,9,"3a602008-12bb-4015-b2e4-32b1f3c68f46"
19.2,65,0.0,0.79,7.7,22.2,1,644.0,2015,5,15,10,"8bdea247-e298-483f-825a-1b3aa4a5c1e4"
20.7,60,0.0,0.98,7.5,24.1,1,858.0,2015,5,15,11,"c25d8453-b589-44b2-a391-34a6ee50d1a7"
21.9,52,0.0,1.25,8.2,25.6,1,838.0,2015,5,15,12,"88281ab6-8290-41aa-b60a-e386ef9e6e1e"
22.3,47,0.0,1.44,9.4,26.1,1,749.0,2015,5,15,13,"7b194b81-a652-45cf-91a6-236ca924d591"
23.1,46,0.0,1.54,9.7,26.8,1,754.0,2015,5,15,14,"ec1bb081-24c8-46e3-b2a7-2995e209a15c"
23.1,47,0.0,1.5,10.0,26.5,1,643.0,2015,5,15,15,"94aea018-42a6-4bd7-a188-37d2fe7393fd"
22.7,48,0.0,1.43,11.0,25.9,1,547.0,2015,5,15,16,"3fd6021d-ec68-4e41-a4be-f537177c4044"
20.6,57,0.0,1.04,11.5,24.9,1,416.0,2015,5,15,17,"f4bc8fae-98cb-4e77-8a0f-77ff556cb63d"
17.9,74,1.5,0.53,5.6,23.1,1,238.0,2015,5,15,18,"0238129b-b3c3-42d2-909c-da61c13006af"
16.2,86,0.9,0.25,4.7,21.1,1,53.0,2015,5,15,19,"29ec6858-8e9f-48f9-8126-3e1dd384739f"
15.5,91,1.7,0.16,6.9,19.7,0,0.0,2015,5,15,20,"17dbd5b4-fde9-4d9d-9e27-b8efcd15d8bc"
14.8,92,0.7,0.14,5.6,18.7,0,0.0,2015,5,15,21,"261862da-3b57-4117-b6b8-fbc0b0d93ed5"
14.4,93,0.0,0.11,4.8,18.0,0,0.0,2015,5,15,22,"151c3a06-3b84-457b-b422-377b83e64e28"
14.3,93,0.0,0.12,5.1,17.6,0,0.0,2015,5,15,23,"9b8aafeb-c027-4f2d-83e7-0601f6f2bc30"
13.7,95,0.1,0.08,6.9,17.1,0,0.0,2015,5,16,0,"584f6523-f4a5-4f9c-a59e-58c0291efb83"
13.3,93,0.0,0.11,6.3,16.5,0,0.0,2015,5,16,1,"b459ea9f-27b7-4c39-ad1c-2a54689f49ef"
12.8,94,0.0,0.09,6.5,16.1,0,0.0,2015,5,16,2,"cb6d5a6c-48a3-485a-b0e4-1a138683cc15"
12.3,94,0.0,0.09,5.9,15.7,0,0.0,2015,5,16,3,"a3c787f9-0abc-4b98-bdf2-021bfde58908"
11.8,94,0.0,0.08,5.8,15.3,0,0.0,2015,5,16,4,"e6e21b93-0caf-4e01-b514-312d3daa0a74"
11.5,95,0.0,0.07,5.8,15.0,0,0.0,2015,5,16,5,"1b447bd1-1c21-437c-9d6c-9d37e230f756"
11.3,94,0.0,0.08,6.5,14.7,0,0.0,2015,5,16,6,"10ee7c80-b277-4f30-adaa-b4dc7001a4e2"
12.2,94,0.0,0.09,7.2,15.0,1,50.0,2015,5,16,7,"836d3d9b-c77a-4c81-a08c-963ec171312d"
16.4,81,0.0,0.35,5.2,17.6,1,249.0,2015,5,16,8,"e8f0a36e-3a75-4578-aa8a-ea4f1e545eb4"
19.2,64,0.0,0.8,6.8,19.5,1,483.0,2015,5,16,9,"3e27d8ca-4196-49fe-9c56-f08c38b6515c"
20.9,56,0.0,1.09,10.7,22.1,1,674.0,2015,5,16,10,"19808c17-b574-4639-b174-e5c5cff39269"
22.4,52,0.0,1.31,10.7,24.4,1,849.0,2015,5,16,11,"12c0bed8-e5c2-493b-bdf7-37dfad6a23a4"
23.4,50,0.0,1.44,10.5,26.0,1,938.0,2015,5,16,12,"0146d08b-d4a3-4f1c-916b-6fa6111964b4"
24.1,51,0.0,1.48,10.7,27.3,1,965.0,2015,5,16,13,"9caf3b36-a30a-4d68-b48e-32341157ba50"
24.4,51,0.0,1.5,12.0,27.7,1,868.0,2015,5,16,14,"581e6ae2-797d-429e-9bb8-e7f474346e8e"
24.6,50,0.0,1.54,13.0,27.7,1,748.0,2015,5,16,15,"dc5a0290-a137-48eb-8ced-bb670268497c"
24.3,50,0.0,1.5,13.3,26.9,1,563.0,2015,5,16,16,"ba053a9f-3555-45f5-a3cd-18b44b20e10d"
23.5,51,0.3,1.41,13.1,25.5,1,365.0,2015,5,16,17,"fd443d15-c774-4be4-b9d5-4fe0061347ab"
19.3,70,1.6,0.67,5.8,23.5,1,153.0,2015,5,16,18,"a98fac5e-8f4e-4eef-ad29-8888168bdb48"
16.7,89,4.4,0.2,1.0,21.7,1,56.0,2015,5,16,19,"ac43218b-1801-412f-a581-05d65e5b96f4"
15.4,95,2.9,0.09,7.1,20.1,0,0.0,2015,5,16,20,"8ad18730-b051-438c-a632-ad3b27431f4b"
14.6,94,1.8,0.1,8.2,19.0,0,0.0,2015,5,16,21,"14420f10-5440-4d42-b0dc-fcccca10a162"
14.3,94,1.3,0.09,7.4,18.3,0,0.0,2015,5,16,22,"8cbc91bc-a30f-452e-8eb9-8e00d19089a9"
13.9,95,1.1,0.09,6.5,17.7,0,0.0,2015,5,16,23,"4ba0c6d6-f636-41b2-8a06-78c04fd0ae4d"
13.7,95,0.8,0.08,6.5,17.4,0,0.0,2015,5,17,0,"8372f7fb-f11b-4242-9d15-f0375e9bdb2f"
13.4,95,0.0,0.07,6.6,17.0,0,0.0,2015,5,17,1,"d251b935-fd0c-4ad6-8562-58dbb748029a"
13.1,96,0.0,0.06,6.5,16.7,0,0.0,2015,5,17,2,"3c9a730e-fc5b-4338-ad56-9521b2b6ddf6"
12.9,96,0.0,0.06,6.1,16.5,0,0.0,2015,5,17,3,"585587b5-55f5-4403-8e8b-05960229d154"
12.5,97,0.0,0.04,6.5,16.2,0,0.0,2015,5,17,4,"be53b2c1-6c20-4342-a0aa-9926fc17228e"
12.3,97,0.0,0.04,6.5,15.9,0,0.0,2015,5,17,5,"2ff4fa28-cbf7-4e88-b71c-efce9404b6c6"
12.1,97,0.0,0.04,6.5,15.7,0,0.0,2015,5,17,6,"7f6b2de2-7bca-44a1-a8b7-46efd3db8276"
12.8,95,0.0,0.07,5.2,16.0,1,41.0,2015,5,17,7,"7a97c91f-6aa8-4d6f-8f82-a5dd9a72261f"
15.7,90,0.0,0.17,4.1,17.8,1,221.0,2015,5,17,8,"f9e4cb86-73d7-4bec-99cd-e290750e7e78"
18.0,70,0.0,0.61,6.9,20.0,1,426.0,2015,5,17,9,"e7766f75-a1c2-4acf-ae9a-96f2ae00cb55"
19.9,59,0.0,0.95,8.1,22.2,1,675.0,2015,5,17,10,"f663392d-5e67-42a1-9c62-c156bc075c07"
21.6,49,0.0,1.31,8.2,24.3,1,850.0,2015,5,17,11,"e3bfc1e6-f0c0-4556-8e78-7217b79449ce"
22.5,45,0.0,1.49,6.6,25.4,1,823.0,2015,5,17,12,"38de2729-4eff-4816-8b5d-23d72c3e8438"
22.9,42,0.0,1.62,6.4,26.0,1,815.0,2015,5,17,13,"32ee70bd-fd2f-471b-8739-9dc3c674258d"
23.0,41,0.0,1.66,6.8,25.8,1,702.0,2015,5,17,14,"d7dfab92-79d7-4791-ae4c-1e2df1b6d8ab"
23.1,41,0.0,1.68,6.8,25.7,1,648.0,2015,5,17,15,"432ed76a-1114-4543-93b2-e9e890bbde9b"
23.2,40,0.0,1.7,8.9,25.3,1,572.0,2015,5,17,16,"02445e2a-94ee-4d31-be2f-62a69f3da8d8"
22.7,41,0.0,1.63,13.4,24.4,1,393.0,2015,5,17,17,"a57e22dc-2403-4f32-acc1-72b40dd126d6"
21.8,45,0.0,1.44,10.7,23.0,1,226.0,2015,5,17,18,"134336c2-4895-4dcb-8fd4-6f07e09c7069"
20.0,52,0.0,1.12,4.1,21.4,1,75.0,2015,5,17,19,"86630a74-91c5-48bc-a22c-f8ce79108039"
18.4,68,0.0,0.68,5.5,19.9,0,1.0,2015,5,17,20,"b6ffd1b3-37cc-40da-919f-85b35397ece6"
17.5,69,0.0,0.62,5.4,18.9,0,0.0,2015,5,17,21,"3d43a5b0-8908-475b-9995-254645e9e106"
16.6,73,0.0,0.52,6.2,18.1,0,0.0,2015,5,17,22,"456a6173-ec77-4c16-aa04-e9674e79a0e6"
15.6,78,0.0,0.39,8.0,17.3,0,0.0,2015,5,17,23,"71b6bb80-3497-4332-b2bd-7b651d888ee5"
14.8,83,0.0,0.28,8.4,16.7,0,0.0,2015,5,18,0,"4b8a4f20-abae-4668-ad0d-112b87fde66a"
14.7,92,0.0,0.13,6.6,16.6,0,0.0,2015,5,18,1,"5f102d7a-2489-4e20-9e78-e621b8871cb8"
14.1,95,0.0,0.08,6.0,16.3,0,0.0,2015,5,18,2,"f8b36838-8698-4e07-bcab-b8290e4ef065"
13.7,97,0.0,0.05,5.2,16.0,0,0.0,2015,5,18,3,"03fe2e22-8e94-4155-a29b-068dda0edaea"
13.5,98,0.0,0.03,4.8,15.8,0,0.0,2015,5,18,4,"c1f27ade-8d46-41a5-80a5-77444feb5087"
13.1,99,0.0,0.01,5.4,15.4,0,0.0,2015,5,18,5,"eb0fccd3-a235-4ae7-a294-6b7c0fa86c1d"
12.7,100,0.0,0.0,5.1,15.2,0,0.0,2015,5,18,6,"a30c3c10-babd-4aae-885c-925c3dbc1bdb"
13.8,97,0.0,0.05,4.9,16.0,1,38.0,2015,5,18,7,"e27e9e61-f760-4f68-ba86-ef0167a0cf02"
15.2,87,0.0,0.22,4.5,17.6,1,191.0,2015,5,18,8,"91cbcd37-7fbf-495e-b44d-b964d8bfc43e"
17.5,73,0.0,0.54,3.4,20.0,1,396.0,2015,5,18,9,"2d3fb7c1-22d6-4d2a-8f7d-32cc114a9fda"
19.9,58,0.0,0.97,1.0,22.6,1,644.0,2015,5,18,10,"560f52b7-abac-443d-9e75-1ea01f9fbc07"
22.1,46,0.0,1.43,1.3,25.3,1,884.0,2015,5,18,11,"1041a97c-90f6-4bd0-ae8f-b176619de87f"
23.6,40,0.0,1.76,3.1,27.0,1,967.0,2015,5,18,12,"7486b8ec-be39-4d98-9387-a890e6ef2ac8"
